TaxID	Taxon	Rank
TaxID_162289	Peptoniphilus	genus
TaxID_165812	Sporanaerobacter	genus
TaxID_209	Helicobacter	genus
TaxID_581	Morganella	genus
TaxID_85076	Marichromatium	genus
TaxID_308912	Phic31virus	genus
TaxID_1381133	Candidatus Profftella	genus
TaxID_2737	Vagococcus	genus
TaxID_1911556	Sediminispirochaeta	genus
TaxID_305976	Pusillimonas	genus
TaxID_84108	Slackia	genus
TaxID_231683	Saccharospirillum	genus
TaxID_666508	Phycisphaera	genus
TaxID_292635	Laceyella	genus
TaxID_2003394	Alphaendornavirus	genus
TaxID_1980928	Sep1virus	genus
TaxID_88138	Modestobacter	genus
TaxID_39725	Circovirus	genus
TaxID_1016	Capnocytophaga	genus
TaxID_1542744	Gemycircularvirus	genus
TaxID_332162	Candidatus Solibacter	genus
TaxID_2039639	Candidatus Nanopelagicus	genus
TaxID_154116	Georgenia	genus
TaxID_2060	Tsukamurella	genus
TaxID_196136	Methanosalsum	genus
TaxID_1177	Nostoc	genus
TaxID_88	Leptothrix	genus
TaxID_1521255	Candidatus Paracaedibacter	genus
TaxID_1865	Actinoplanes	genus
TaxID_644652	Gordonibacter	genus
TaxID_195950	Tannerella	genus
TaxID_1637257	Mageeibacillus	genus
TaxID_49894	Acetomicrobium	genus
TaxID_1906661	Candidatus Gullanella	genus
TaxID_44011	Ferrimonas	genus
TaxID_114185	Candidatus Carsonella	genus
TaxID_2050	Mobiluncus	genus
TaxID_2100764	Mixta	genus
TaxID_59753	Alcanivorax	genus
TaxID_538	Eikenella	genus
TaxID_1930845	Ndongobacter	genus
TaxID_1664383	Pseudarcicella	genus
TaxID_1193324	Alkalitalea	genus
TaxID_1623303	Sfi11virus	genus
TaxID_12195	Potyvirus	genus
TaxID_2425	Teredinibacter	genus
TaxID_292691	Gramella	genus
TaxID_325455	Gammapapillomavirus	genus
TaxID_1562	Desulfotomaculum	genus
TaxID_347533	Zobellella	genus
TaxID_1920865	Tlsvirus	genus
TaxID_776	Coxiella	genus
TaxID_10814	Begomovirus	genus
TaxID_32636	Halothermothrix	genus
TaxID_42417	Halobacteroides	genus
TaxID_1920753	G7cvirus	genus
TaxID_1611681	Mucinivorans	genus
TaxID_843	Wolinella	genus
TaxID_51668	Tetragenococcus	genus
TaxID_133	Methylocystis	genus
TaxID_1081	Rhodospirillum	genus
TaxID_105850	Acidilobus	genus
TaxID_28196	Arcobacter	genus
TaxID_2755	Brochothrix	genus
TaxID_1508657	Ruminiclostridium	genus
TaxID_1982569	Tin2virus	genus
TaxID_1513234	Cafeteriavirus	genus
TaxID_264688	Trichormus	genus
TaxID_2078575	Psychromicrobium	genus
TaxID_1855413	Brevirhabdus	genus
TaxID_204286	Cobetia	genus
TaxID_106633	Thioalkalivibrio	genus
TaxID_138	Borrelia	genus
TaxID_28236	Petrotoga	genus
TaxID_1193515	Snodgrassella	genus
TaxID_54253	Thermosphaera	genus
TaxID_68	Lysobacter	genus
TaxID_10242	Orthopoxvirus	genus
TaxID_202907	Collimonas	genus
TaxID_149698	Massilia	genus
TaxID_85413	Bosea	genus
TaxID_53457	Janibacter	genus
TaxID_10882	Orthoreovirus	genus
TaxID_83612	Psychroflexus	genus
TaxID_252965	Mahella	genus
TaxID_1330545	Lelliottia	genus
TaxID_573012	Raphidovirus	genus
TaxID_1623281	Che8virus	genus
TaxID_943	Ehrlichia	genus
TaxID_447792	Phytobacter	genus
TaxID_1134403	Melioribacter	genus
TaxID_2056	Sphaerobacter	genus
TaxID_40323	Stenotrophomonas	genus
TaxID_75905	Thermocrinis	genus
TaxID_1524214	Vulgatibacter	genus
TaxID_207244	Anaerostipes	genus
TaxID_12916	Acidovorax	genus
TaxID_1129	Synechococcus	genus
TaxID_1914850	Cr3virus	genus
TaxID_187144	Caldithrix	genus
TaxID_53460	Nakamurella	genus
TaxID_1988	Actinomadura	genus
TaxID_196118	Methanocaldococcus	genus
TaxID_1218	Prochlorococcus	genus
TaxID_1849	Actinopolyspora	genus
TaxID_226	Alteromonas	genus
TaxID_1912216	Cutibacterium	genus
TaxID_1551504	Candidatus Babela	genus
TaxID_291988	Thermosediminibacter	genus
TaxID_33055	Candidatus Kinetoplastibacterium	genus
TaxID_187	Aquaspirillum	genus
TaxID_47420	Hydrogenophaga	genus
TaxID_1198137	Schizot4virus	genus
TaxID_2260	Pyrococcus	genus
TaxID_361177	Altererythrobacter	genus
TaxID_76890	Asticcacaulis	genus
TaxID_586	Providencia	genus
TaxID_1330546	Pluralibacter	genus
TaxID_2202	Methanospirillum	genus
TaxID_1910931	Agatevirus	genus
TaxID_1107	Chloroflexus	genus
TaxID_84593	Verrucosispora	genus
TaxID_548687	Macavirus	genus
TaxID_875170	Celeribacter	genus
TaxID_1825023	Candidatus Nitrosotenuis	genus
TaxID_133193	Alkalilimnicola	genus
TaxID_332102	Fluviicola	genus
TaxID_33057	Thauera	genus
TaxID_218207	Desulfatibacillum	genus
TaxID_2129	Ureaplasma	genus
TaxID_1198138	Bcep78virus	genus
TaxID_780	Rickettsia	genus
TaxID_116071	Micropruina	genus
TaxID_379899	Niabella	genus
TaxID_542960	Epsilon15virus	genus
TaxID_40136	Oligotropha	genus
TaxID_294702	Proteiniphilum	genus
TaxID_182899	Persephonella	genus
TaxID_461	Fluoribacter	genus
TaxID_10379	Rhadinovirus	genus
TaxID_253238	Ethanoligenens	genus
TaxID_648802	Rummeliibacillus	genus
TaxID_83551	Parachlamydia	genus
TaxID_2256	Natronobacterium	genus
TaxID_1740	Thermodesulfobacterium	genus
TaxID_73778	Methylocaldum	genus
TaxID_119044	Filomicrobium	genus
TaxID_1910924	Hydromonas	genus
TaxID_53634	Acidimicrobium	genus
TaxID_133925	Olsenella	genus
TaxID_1705353	Aurantimicrobium	genus
TaxID_353799	Halostagnicola	genus
TaxID_1805626	Pithovirus	genus
TaxID_171	Leptospira	genus
TaxID_203193	Halobiforma	genus
TaxID_1922243	Sextaecvirus	genus
TaxID_374	Bradyrhizobium	genus
TaxID_1329200	Fictibacillus	genus
TaxID_475	Moraxella	genus
TaxID_522	Acidiphilium	genus
TaxID_33071	Gloeobacter	genus
TaxID_29526	Syntrophobacter	genus
TaxID_1653174	Actinotignum	genus
TaxID_68287	Mesorhizobium	genus
TaxID_265570	Sulfurovum	genus
TaxID_2357	Desulfomonile	genus
TaxID_1142	Synechocystis	genus
TaxID_2717	Cardiobacterium	genus
TaxID_1696	Brevibacterium	genus
TaxID_1541818	Sedimentitalea	genus
TaxID_1980513	Candidatus Nitrosoglobus	genus
TaxID_872	Desulfovibrio	genus
TaxID_1005038	Fimbriimonas	genus
TaxID_157932	Paucimonas	genus
TaxID_238749	Diaphorobacter	genus
TaxID_57493	Kocuria	genus
TaxID_1981050	Phoenicibacter	genus
TaxID_140458	Thermacetogenium	genus
TaxID_1744881	Sulfuricaulis	genus
TaxID_1069494	Trueperella	genus
TaxID_2034504	Sulfurivermis	genus
TaxID_1649486	Rhizorhabdus	genus
TaxID_1291539	Candidatus Methanomethylophilus	genus
TaxID_1940138	Candidatus Walczuchella	genus
TaxID_292486	Avibacterium	genus
TaxID_1982222	Jenstvirus	genus
TaxID_182639	Kribbella	genus
TaxID_2045213	Candidatus Fonsibacter	genus
TaxID_157226	Jeotgalibacillus	genus
TaxID_53945	Octadecabacter	genus
TaxID_579	Kluyvera	genus
TaxID_10257	Parapoxvirus	genus
TaxID_1742993	Pseudarthrobacter	genus
TaxID_1263	Ruminococcus	genus
TaxID_63132	Geitlerinema	genus
TaxID_168470	Laribacter	genus
TaxID_303379	Herminiimonas	genus
TaxID_106591	Ensifer	genus
TaxID_414878	Catenulispora	genus
TaxID_1509243	Candidatus Nucleicultrix	genus
TaxID_1910993	Sp31virus	genus
TaxID_268175	Chondrocystis	genus
TaxID_82986	Tatumella	genus
TaxID_50	Chondromyces	genus
TaxID_1862	Dermatophilus	genus
TaxID_436357	Thalassococcus	genus
TaxID_16	Methylophilus	genus
TaxID_1784836	Fermentimonas	genus
TaxID_2304692	Hungateiclostridium	genus
TaxID_389486	Sediminicola	genus
TaxID_1920774	Kp34virus	genus
TaxID_34084	Riemerella	genus
TaxID_1921125	P70virus	genus
TaxID_143222	Salegentibacter	genus
TaxID_2697	Heliobacterium	genus
TaxID_680114	Bxz1virus	genus
TaxID_83867	Palaeococcus	genus
TaxID_57665	Sulfurospirillum	genus
TaxID_532	Beijerinckia	genus
TaxID_1868332	Neomicrococcus	genus
TaxID_191028	Leisingera	genus
TaxID_2237	Haloarcula	genus
TaxID_57499	Kytococcus	genus
TaxID_46254	Oenococcus	genus
TaxID_1068	Rhodomicrobium	genus
TaxID_159345	Roseibacterium	genus
TaxID_1217416	Halioglobus	genus
TaxID_1921184	Pagevirus	genus
TaxID_2055876	Metakosakonia	genus
TaxID_472825	Candidatus Purcelliella	genus
TaxID_1295327	Croceicoccus	genus
TaxID_178469	Arenibacter	genus
TaxID_2169623	Eah2virus	genus
TaxID_1569	Sporosarcina	genus
TaxID_153265	Aequorivita	genus
TaxID_59282	Blastochloris	genus
TaxID_543311	Parvimonas	genus
TaxID_237	Flavobacterium	genus
TaxID_54251	Pyrolobus	genus
TaxID_1269201	Salinarchaeum	genus
TaxID_935200	Sulfuricella	genus
TaxID_206349	Hydrogenophilaceae	family
TaxID_1334117	Melioribacteraceae	family
TaxID_1892263	Hapalosiphonaceae	family
TaxID_1106	Chloroflexaceae	family
TaxID_80864	Comamonadaceae	family
TaxID_28056	Micromonosporaceae	family
TaxID_196117	Methanocaldococcaceae	family
TaxID_1934946	Immundisolibacteraceae	family
TaxID_225058	Acidithiobacillaceae	family
TaxID_85025	Nocardiaceae	family
TaxID_1676141	Wenzhouxiangellaceae	family
TaxID_53434	Halobacteroidaceae	family
TaxID_74712	Frankiaceae	family
TaxID_213121	Desulfobulbaceae	family
TaxID_1783343	Endomicrobiaceae	family
TaxID_72276	Ectothiorhodospiraceae	family
TaxID_2066474	Endozoicomonadaceae	family
TaxID_444	Legionellaceae	family
TaxID_335928	Xanthobacteraceae	family
TaxID_543372	Thermoanaerobacterales Family IV. Incertae Sedis	family
TaxID_85015	Nocardioidaceae	family
TaxID_69657	Hyphomonadaceae	family
TaxID_558314	Desulfurobacteriaceae	family
TaxID_213483	Bdellovibrionaceae	family
TaxID_255475	Aurantimonadaceae	family
TaxID_224379	Hahellaceae	family
TaxID_170	Leptospiraceae	family
TaxID_1198451	Methanoregulaceae	family
TaxID_267891	Moritellaceae	family
TaxID_83778	Kineosporiaceae	family
TaxID_213119	Desulfobacteraceae	family
TaxID_1577788	Methanomassiliicoccaceae	family
TaxID_2070	Pseudonocardiaceae	family
TaxID_1096778	Thioalkalispiraceae	family
TaxID_1471398	Prolixibacteraceae	family
TaxID_213465	Syntrophobacteraceae	family
TaxID_815	Bacteroidaceae	family
TaxID_675068	Betaflexiviridae	family
TaxID_33925	Entomoplasmataceae	family
TaxID_2008793	Sterolibacteriaceae	family
TaxID_1240483	Orbaceae	family
TaxID_2012	Thermomonosporaceae	family
TaxID_563798	Cyclobacteriaceae	family
TaxID_2146	Acholeplasmataceae	family
TaxID_85032	Acidothermaceae	family
TaxID_1890426	Synechococcaceae	family
TaxID_775	Rickettsiaceae	family
TaxID_541000	Ruminococcaceae	family
TaxID_1963268	Haloarculaceae	family
TaxID_1853232	Hymenobacteraceae	family
TaxID_1129771	Leptotrichiaceae	family
TaxID_84642	Aeromonadaceae	family
TaxID_543347	Clostridiales Family XVI. Incertae Sedis	family
TaxID_10744	Podoviridae	family
TaxID_224467	Nautiliaceae	family
TaxID_475964	Caldilineaceae	family
TaxID_1033997	Nitrososphaeraceae	family
TaxID_31957	Propionibacteriaceae	family
TaxID_191394	Deferribacteraceae	family
TaxID_68298	Syntrophomonadaceae	family
TaxID_31993	Methylocystaceae	family
TaxID_1706373	Microbulbiferaceae	family
TaxID_85023	Microbacteriaceae	family
TaxID_1570339	Peptoniphilaceae	family
TaxID_1962854	Calditrichaceae	family
TaxID_2178	Methanothermaceae	family
TaxID_213116	Desulfomicrobiaceae	family
TaxID_868	Cardiobacteriaceae	family
TaxID_145358	Bogoriellaceae	family
TaxID_449719	Granulosicoccaceae	family
TaxID_85018	Dermatophilaceae	family
TaxID_137	Spirochaetaceae	family
TaxID_135621	Pseudomonadaceae	family
TaxID_85017	Promicromonosporaceae	family
TaxID_206379	Nitrosomonadaceae	family
TaxID_31989	Rhodobacteraceae	family
TaxID_2005520	Dysgonamonadaceae	family
TaxID_1501348	Amoebophilaceae	family
TaxID_119045	Methylobacteriaceae	family
TaxID_39724	Circoviridae	family
TaxID_10508	Adenoviridae	family
TaxID_1077264	Chthonomonadaceae	family
TaxID_2100208	Caedimonadaceae	family
TaxID_183710	Deinococcaceae	family
TaxID_186803	Lachnospiraceae	family
TaxID_1499392	Chromobacteriaceae	family
TaxID_28256	Halomonadaceae	family
TaxID_224027	Hydrogenothermaceae	family
TaxID_1706375	Spongiibacteraceae	family
TaxID_506	Alcaligenaceae	family
TaxID_200667	Flammeovirgaceae	family
TaxID_717964	Methylacidiphilaceae	family
TaxID_2092	Mycoplasmataceae	family
TaxID_433	Acetobacteraceae	family
TaxID_10780	Parvoviridae	family
TaxID_1706372	Halieaceae	family
TaxID_1903409	Erwiniaceae	family
TaxID_92712	Simkaniaceae	family
TaxID_1892252	Microcoleaceae	family
TaxID_188786	Thermaceae	family
TaxID_1968910	Candidatus Nitrosocaldaceae	family
TaxID_1643824	Atopobiaceae	family
TaxID_255474	Parvularculaceae	family
TaxID_135617	Thiotrichaceae	family
TaxID_82115	Rhizobiaceae	family
TaxID_204434	Acidobacteriaceae	family
TaxID_1644056	Haloferacaceae	family
TaxID_171550	Rikenellaceae	family
TaxID_292628	Anaerolineaceae	family
TaxID_9604	Hominidae	family
TaxID_196137	Methanospirillaceae	family
TaxID_89374	Saprospiraceae	family
TaxID_1903411	Yersiniaceae	family
TaxID_2036754	Chelatococcaceae	family
TaxID_1902584	Candidatus Desulfofervidaceae	family
TaxID_267894	Psychromonadaceae	family
TaxID_31984	Heliobacteriaceae	family
TaxID_942	Anaplasmataceae	family
TaxID_1213	Prochloraceae	family
TaxID_119060	Burkholderiaceae	family
TaxID_2049	Actinomycetaceae	family
TaxID_1508635	Roseiflexaceae	family
TaxID_85020	Dermabacteraceae	family
TaxID_2183	Methanococcaceae	family
TaxID_2232	Archaeoglobaceae	family
TaxID_186806	Eubacteriaceae	family
TaxID_563835	Chitinophagaceae	family
TaxID_203492	Fusobacteriaceae	family
TaxID_44746	Holosporaceae	family
TaxID_92714	Waddliaceae	family
TaxID_72294	Campylobacteraceae	family
TaxID_183713	Methanopyraceae	family
TaxID_655351	Cohaesibacteraceae	family
TaxID_75787	Rhodocyclaceae	family
TaxID_255526	Halothiobacillaceae	family
TaxID_84994	Acidimicrobiaceae	family
TaxID_549779	Mimiviridae	family
TaxID_145360	Sanguibacteraceae	family
TaxID_171552	Prevotellaceae	family
TaxID_213468	Syntrophaceae	family
TaxID_31977	Veillonellaceae	family
TaxID_2005519	Barnesiellaceae	family
TaxID_33958	Lactobacillaceae	family
TaxID_1853234	Persicobacteraceae	family
TaxID_213117	Desulfohalobiaceae	family
TaxID_580372	Mariprofundaceae	family
TaxID_157897	Rudiviridae	family
TaxID_186807	Peptococcaceae	family
TaxID_548682	Alloherpesviridae	family
TaxID_85016	Cellulomonadaceae	family
TaxID_194924	Desulfovibrionaceae	family
TaxID_118883	Sulfolobaceae	family
TaxID_31953	Bifidobacteriaceae	family
TaxID_1647988	Akkermansiaceae	family
TaxID_558415	Marinilabiliaceae	family
TaxID_1892251	Coleofasciculaceae	family
TaxID_213421	Desulfuromonadaceae	family
TaxID_191033	Oleiphilaceae	family
TaxID_1963271	Halorubraceae	family
TaxID_10482	Polydnaviridae	family
TaxID_186820	Listeriaceae	family
TaxID_224372	Alcanivoracaceae	family
TaxID_908622	Euzebyaceae	family
TaxID_186814	Thermoanaerobacteraceae	family
TaxID_563843	Rhodothermaceae	family
TaxID_92713	Parachlamydiaceae	family
TaxID_1055686	Sandaracinaceae	family
TaxID_39782	Blattabacteriaceae	family
TaxID_338190	Nitrosopumilaceae	family
TaxID_1903410	Pectobacteriaceae	family
TaxID_415002	Puniceicoccaceae	family
TaxID_11270	Rhabdoviridae	family
TaxID_622451	Actinopolysporaceae	family
TaxID_125316	Beutenbergiaceae	family
TaxID_39729	Potyviridae	family
TaxID_267890	Shewanellaceae	family
TaxID_255527	Saccharospirillaceae	family
TaxID_69277	Phyllobacteriaceae	family
TaxID_31	Myxococcaceae	family
TaxID_76892	Caulobacteraceae	family
TaxID_2162846	Candidatus Nanopelagicaceae	family
TaxID_1937968	Bernardetiaceae	family
TaxID_2169529	Ackermannviridae	family
TaxID_10662	Myoviridae	family
TaxID_84566	Sphingobacteriaceae	family
TaxID_1285590	Hytrosaviridae	family
TaxID_151340	Papillomaviridae	family
TaxID_1652132	Halobacteriovoraceae	family
TaxID_1890438	Leptolyngbyaceae	family
TaxID_145357	Dermacoccaceae	family
TaxID_188711	Thermodesulfobacteriaceae	family
TaxID_2508209	Tobaniviridae	family
TaxID_117942	Desulfurellaceae	family
TaxID_1892254	Oscillatoriaceae	family
TaxID_2005473	Muribaculaceae	family
TaxID_2304686	Hungateiclostridiaceae	family
TaxID_186823	Alicyclobacillaceae	family
TaxID_1890498	Dermocarpellaceae	family
TaxID_1903416	Budviciaceae	family
TaxID_76803	Arteriviridae	family
TaxID_143067	Methanosaetaceae	family
TaxID_85029	Dietziaceae	family
TaxID_75682	Oxalobacteraceae	family
TaxID_224464	Kofleriaceae	family
TaxID_2138247	Coprothermobacteraceae	family
TaxID_85034	Glycomycetaceae	family
TaxID_795749	Ignavibacteriaceae	family
TaxID_1890500	Hyellaceae	family
TaxID_485255	Natranaerobiaceae	family
TaxID_2497645	Candidatus Babeliaceae	family
TaxID_41295	Rhodospirillaceae	family
TaxID_45401	Hyphomicrobiaceae	family
TaxID_186821	Sporolactobacillaceae	family
TaxID_267892	Ferrimonadaceae	family
TaxID_1644061	Natrialbaceae	family
TaxID_2131	Spiroplasmataceae	family
TaxID_2272	Desulfurococcaceae	family
TaxID_246874	Cryomorphaceae	family
TaxID_1285596	Megabirnaviridae	family
TaxID_189779	Nitrospiraceae	family
TaxID_2042895	Gottschalkiaceae	family
TaxID_186828	Carnobacteriaceae	family
TaxID_1191479	Magnetococcaceae	family
TaxID_972	Halanaerobiaceae	family
TaxID_2004	Streptosporangiaceae	family
TaxID_31979	Clostridiaceae	family
TaxID_1763524	Isosphaeraceae	family
TaxID_119163	Luteoviridae	family
TaxID_2005525	Tannerellaceae	family
TaxID_227387	Thermodesulfobiaceae	family
TaxID_151341	Polyomaviridae	family
TaxID_10477	Lipothrixviridae	family
TaxID_1779135	Bradymonadaceae	family
TaxID_84107	Coriobacteriaceae	family
TaxID_255472	Caldisphaeraceae	family
TaxID_944644	Marseilleviridae	family
TaxID_204431	Fibrobacteraceae	family
TaxID_1890436	Pseudanabaenaceae	family
TaxID_191412	Chlorobiaceae	family
TaxID_1890528	Chroococcidiopsidaceae	family
TaxID_1524213	Vulgatibacteraceae	family
TaxID_10811	Geminiviridae	family
TaxID_186827	Aerococcaceae	family
TaxID_143786	Brachyspiraceae	family
TaxID_72275	Alteromonadaceae	family
TaxID_49	Polyangiaceae	family
TaxID_114378	Thermofilaceae	family
TaxID_1655514	Pelagibacteraceae	family
TaxID_219687	Gemmatimonadaceae	family
TaxID_72293	Helicobacteraceae	family
TaxID_135616	Piscirickettsiaceae	family
TaxID_335929	Erythrobacteraceae	family
TaxID_1892255	Gomontiellaceae	family
TaxID_2194	Methanomicrobiaceae	family
TaxID_1892259	Aphanizomenonaceae	family
TaxID_1643948	Kosmotogaceae	family
TaxID_772	Bartonellaceae	family
TaxID_10841	Microviridae	family
TaxID_2236	Halobacteriaceae	family
TaxID_1890422	Gloeobacteraceae	family
TaxID_1643826	Eggerthellaceae	family
TaxID_1890428	Merismopediaceae	family
TaxID_186824	Thermoactinomycetaceae	family
TaxID_39	Archangiaceae	family
TaxID_641	Vibrionaceae	family
TaxID_649777	Synergistaceae	family
TaxID_1955043	Gloeomargaritaceae	family
TaxID_1853231	Odoribacteraceae	family
TaxID_267893	Idiomarinaceae	family
TaxID_11006	Totiviridae	family
TaxID_118968	Coxiellaceae	family
TaxID_1185	Rivulariaceae	family
TaxID_332161	Solibacteraceae	family
TaxID_196937	Nimaviridae	family
TaxID_543371	Thermoanaerobacterales Family III. Incertae Sedis	family
TaxID_2303730	Prochlorotrichaceae	family
TaxID_1892249	Cyanothecaceae	family
TaxID_1676650	Limnochordaceae	family
TaxID_809	Chlamydiaceae	family
TaxID_188709	Thermotogaceae	family
TaxID_570265	Methanocellaceae	family
TaxID_186822	Paenibacillaceae	family
TaxID_85021	Intrasporangiaceae	family
TaxID_10240	Poxviridae	family
TaxID_85030	Geodermatophilaceae	family
TaxID_1777752	Candidatus Paracaedibacteraceae	family
TaxID_1511852	Nudiviridae	family
TaxID_1920240	Kangiellaceae	family
TaxID_1903414	Morganellaceae	family
TaxID_1573805	Marinifilaceae	family
TaxID_81852	Enterococcaceae	family
TaxID_2008794	Zoogloeaceae	family
TaxID_11118	Coronaviridae	family
TaxID_1890464	Chroococcaceae	family
TaxID_10699	Siphoviridae	family
TaxID_699189	Iflaviridae	family
TaxID_90142	Ferroplasmaceae	family
TaxID_171551	Porphyromonadaceae	family
TaxID_189770	Chrysiogenaceae	family
TaxID_2307	Pyrodictiaceae	family
TaxID_49546	Flavobacteriaceae	family
TaxID_543349	Symbiobacteriaceae	family
TaxID_85026	Gordoniaceae	family
TaxID_453228	Desulfarculaceae	family
TaxID_995019	Sutterellaceae	family
TaxID_10501	Phycodnaviridae	family
TaxID_203488	Dictyoglomaceae	family
TaxID_1762	Mycobacteriaceae	family
TaxID_186804	Peptostreptococcaceae	family
TaxID_712	Pasteurellaceae	family
TaxID_41294	Bradyrhizobiaceae	family
TaxID_1217100	Jiangellaceae	family
TaxID_1890450	Aphanothecaceae	family
TaxID_1046	Chromatiaceae	family
TaxID_1643685	Borreliaceae	family
TaxID_32033	Xanthomonadaceae	family
TaxID_1692041	Acidiferrobacteraceae	family
TaxID_10880	Reoviridae	family
TaxID_666507	Phycisphaeraceae	family
TaxID_1970190	Salinivirgaceae	family
TaxID_213422	Geobacteraceae	family
TaxID_543314	Clostridiales Family XIII. Incertae Sedis	family
TaxID_1202464	Dehalococcoidaceae	family
TaxID_2008795	Azonexaceae	family
TaxID_134623	Opitutaceae	family
TaxID_2259	Thermococcaceae	family
TaxID_1643950	Fervidobacteriaceae	family
TaxID_2483367	Sedimentisphaeraceae	family
TaxID_32011	Methylophilaceae	family
TaxID_85022	Jonesiaceae	family
TaxID_468	Moraxellaceae	family
TaxID_10486	Iridoviridae	family
TaxID_1653	Corynebacteriaceae	family
TaxID_85028	Tsukamurellaceae	family
TaxID_46630	Picrophilaceae	family
TaxID_1775411	Rhodanobacteraceae	family
TaxID_1162	Nostocaceae	family
TaxID_403	Methylococcaceae	family
TaxID_88404	Methanocorpusculaceae	family
TaxID_83676	Nocardiopsaceae	family
TaxID_693073	Caldisericaceae	family
TaxID_1643949	Petrotogaceae	family
TaxID_1737406	Tissierellaceae	family
TaxID_11158	Paramyxoviridae	family
TaxID_1458186	Alphasatellitidae	family
TaxID_2159	Methanobacteriaceae	family
TaxID_2267	Thermoproteaceae	family
TaxID_186818	Planococcaceae	family
TaxID_46659	Thermoplasmataceae	family
TaxID_1524215	Anaeromyxobacteraceae	family
TaxID_2023203	Pithoviridae	family
TaxID_1890449	Microcystaceae	family
TaxID_10442	Baculoviridae	family
TaxID_81850	Leuconostocaceae	family
TaxID_1853230	Crocinitomicaceae	family
TaxID_34064	Francisellaceae	family
TaxID_2005523	Paludibacteraceae	family
TaxID_641876	Elusimicrobiaceae	family
TaxID_1903412	Hafniaceae	family
TaxID_41297	Sphingomonadaceae	family
TaxID_135620	Oceanospirillaceae	family
TaxID_1890431	Chamaesiphonaceae	family
TaxID_1382930	Ardenticatenaceae	family
TaxID_1127830	Candidatus Brocadiaceae	family
TaxID_990719	Christensenellaceae	family
TaxID_568386	Sinobacteraceae	family
TaxID_189777	Thermomicrobiaceae	family
TaxID_85031	Nakamurellaceae	family
TaxID_1937961	Haliscomenobacteraceae	family
TaxID_1755828	Ichthyobacteriaceae	family
TaxID_2008790	Thiobacillaceae	family
TaxID_126	Planctomycetaceae	family
TaxID_423358	Bicaudaviridae	family
TaxID_1328881	Candidatus Midichloriaceae	family
TaxID_1663426	Fimbriimonadaceae	family
TaxID_1843491	Selenomonadaceae	family
