PathID	Pathway
PathID_9281	VALSYN-PWY: L-valine biosynthesis|g__Odoribacter.s__Odoribacter_laneus
PathID_9282	PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-oxopent-4-enoate|g__Klebsiella.s__Klebsiella_pneumoniae
PathID_9283	PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)|g__Clostridium.s__Clostridium_sp_SS2_1
PathID_9284	PWY-5100: pyruvate fermentation to acetate and lactate II|g__Anaerostipes.s__Anaerostipes_hadrus
PathID_9285	PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Pyramidobacter.s__Pyramidobacter_piscolens
PathID_9286	PWY0-42: 2-methylcitrate cycle I
PathID_9287	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_ramulus
PathID_9288	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Succinatimonas.s__Succinatimonas_hippei
PathID_9289	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Ruminococcus.s__Ruminococcus_bromii
PathID_9290	PWY-6700: queuosine biosynthesis|g__Escherichia.s__Escherichia_fergusonii
PathID_9291	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)
PathID_9292	PWY-6609: adenine and adenosine salvage III|g__Anaerotruncus.s__Anaerotruncus_colihominis
PathID_9293	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Gemella.s__Gemella_morbillorum
PathID_9294	PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|g__Veillonella.s__Veillonella_ratti
PathID_9295	PWY-6609: adenine and adenosine salvage III|g__Parvimonas.s__Parvimonas_micra
PathID_9296	PWY-5667: CDP-diacylglycerol biosynthesis I|g__Enterobacter.s__Enterobacter_aerogenes
PathID_9297	PWY-6168: flavin biosynthesis III (fungi)|g__Bacteroides.s__Bacteroides_thetaiotaomicron
PathID_9298	FASYN-ELONG-PWY: fatty acid elongation -- saturated
PathID_9299	PWY-1042: glycolysis IV (plant cytosol)|g__Coprococcus.s__Coprococcus_catus
PathID_9300	THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Enterococcus.s__Enterococcus_faecium
PathID_9301	PWY0-1061: superpathway of L-alanine biosynthesis|g__Shigella.s__Shigella_sonnei
PathID_9302	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Lactococcus.s__Lactococcus_lactis
PathID_9303	PWY-6708: ubiquinol-8 biosynthesis (prokaryotic)|g__Proteus.s__Proteus_penneri
PathID_9304	PWY-6305: putrescine biosynthesis IV|g__Enterobacter.s__Enterobacter_cloacae
PathID_9305	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Parvimonas.s__Parvimonas_micra
PathID_9306	PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Butyrivibrio.s__Butyrivibrio_crossotus
PathID_9307	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Synergistes.s__Synergistes_sp_3_1_syn1
PathID_9308	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_stercoris
PathID_9309	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Erysipelotrichaceae_noname.s__Erysipelotrichaceae_bacterium_2_2_44A
PathID_9310	PWY-2942: L-lysine biosynthesis III|g__Enterobacter.s__Enterobacter_cloacae
PathID_9311	UNINTEGRATED|g__Escherichia.s__Escherichia_fergusonii
PathID_9312	PWY-6305: putrescine biosynthesis IV|unclassified
PathID_9313	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Propionibacterium.s__Propionibacterium_freudenreichii
PathID_9314	VALSYN-PWY: L-valine biosynthesis|g__Alistipes.s__Alistipes_indistinctus
PathID_9315	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Veillonella.s__Veillonella_atypica
PathID_9316	PWY0-1061: superpathway of L-alanine biosynthesis|g__Proteus.s__Proteus_penneri
PathID_9317	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_finegoldii
PathID_9318	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Lactobacillus.s__Lactobacillus_fermentum
PathID_9319	PWY-5367: petroselinate biosynthesis|g__Weissella.s__Weissella_confusa
PathID_9320	PWY-5656: mannosylglycerate biosynthesis I
PathID_9321	UNINTEGRATED|g__Clostridium.s__Clostridium_sp_HGF2
PathID_9322	PWY-6700: queuosine biosynthesis|g__Prevotella.s__Prevotella_oris
PathID_9323	GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation|unclassified
PathID_9324	THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Collinsella.s__Collinsella_stercoris
PathID_9325	SO4ASSIM-PWY: sulfate reduction I (assimilatory)|g__Plesiomonas.s__Plesiomonas_shigelloides
PathID_9326	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Peptoniphilus.s__Peptoniphilus_harei
PathID_9327	PWY-5083: NAD/NADH phosphorylation and dephosphorylation|g__Klebsiella.s__Klebsiella_oxytoca
PathID_9328	PWY-5667: CDP-diacylglycerol biosynthesis I|g__Anaerostipes.s__Anaerostipes_hadrus
PathID_9329	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Erysipelotrichaceae_noname.s__Eubacterium_biforme
PathID_9330	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Dialister.s__Dialister_succinatiphilus
PathID_9331	PWY-5367: petroselinate biosynthesis|g__Enterococcus.s__Enterococcus_italicus
PathID_9332	PWY-7237: myo-, chiro- and scillo-inositol degradation|g__Blautia.s__Blautia_producta
PathID_9333	PWY-5097: L-lysine biosynthesis VI|g__Bacteroides.s__Bacteroides_sp_3_2_5
PathID_9334	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Lactobacillus.s__Lactobacillus_acidophilus
PathID_9335	UNINTEGRATED|g__Collinsella.s__Collinsella_aerofaciens
PathID_9336	PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Shigella.s__Shigella_flexneri
PathID_9337	PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Proteus.s__Proteus_mirabilis
PathID_9338	PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_1_4_56FAA
PathID_9339	PWY-7279: aerobic respiration II (cytochrome c) (yeast)|g__Neisseria.s__Neisseria_flavescens
PathID_9340	GLUCONEO-PWY: gluconeogenesis I|g__Enterobacter.s__Enterobacter_cloacae
PathID_9341	PWY-6703: preQ0 biosynthesis|g__Prevotella.s__Prevotella_buccae
PathID_9342	PANTO-PWY: phosphopantothenate biosynthesis I|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_8_1_57FAA
PathID_9343	COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Neisseria.s__Neisseria_flavescens
PathID_9344	PWY-5103: L-isoleucine biosynthesis III|g__Subdoligranulum.s__Subdoligranulum_sp_4_3_54A2FAA
PathID_9345	PWY-6628: superpathway of L-phenylalanine biosynthesis|g__Escherichia.s__Escherichia_albertii
PathID_9346	UNINTEGRATED|g__Flavonifractor.s__Flavonifractor_plautii
PathID_9347	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Lactobacillus.s__Lactobacillus_ruminis
PathID_9348	PWY-7663: gondoate biosynthesis (anaerobic)|g__Campylobacter.s__Campylobacter_showae
PathID_9349	PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Eikenella.s__Eikenella_corrodens
PathID_9350	PWY66-400: glycolysis VI (metazoan)|g__Megamonas.s__Megamonas_funiformis
PathID_9351	PWY-1042: glycolysis IV (plant cytosol)|g__Shigella.s__Shigella_sonnei
PathID_9352	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Escherichia.s__Escherichia_hermannii
PathID_9353	PWY-2941: L-lysine biosynthesis II|g__Catenibacterium.s__Catenibacterium_mitsuokai
PathID_9354	PWY-6700: queuosine biosynthesis|g__Parabacteroides.s__Parabacteroides_distasonis
PathID_9355	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Clostridium.s__Clostridium_leptum
PathID_9356	PWY-6527: stachyose degradation|g__Escherichia.s__Escherichia_coli
PathID_9357	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)
PathID_9358	PWY-6737: starch degradation V|g__Subdoligranulum.s__Subdoligranulum_variabile
PathID_9359	PWY-6700: queuosine biosynthesis|g__Megamonas.s__Megamonas_rupellensis
PathID_9360	PWY-6270: isoprene biosynthesis I|g__Actinomyces.s__Actinomyces_cardiffensis
PathID_9361	PWY-5097: L-lysine biosynthesis VI|g__Alloprevotella.s__Alloprevotella_tannerae
PathID_9362	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bifidobacterium.s__Bifidobacterium_longum
PathID_9363	PWY66-400: glycolysis VI (metazoan)|g__Bacteroides.s__Bacteroides_sp_2_1_22
PathID_9364	PWY-5845: superpathway of menaquinol-9 biosynthesis
PathID_9365	PWY-5675: nitrate reduction V (assimilatory)|unclassified
PathID_9366	PWY66-409: superpathway of purine nucleotide salvage|g__Enterobacter.s__Enterobacter_cloacae
PathID_9367	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Enterococcus.s__Enterococcus_casseliflavus
PathID_9368	PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_massiliensis
PathID_9369	PWY-6168: flavin biosynthesis III (fungi)|g__Anaerostipes.s__Anaerostipes_hadrus
PathID_9370	UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Enterobacter.s__Enterobacter_cloacae
PathID_9371	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Roseburia.s__Roseburia_inulinivorans
PathID_9372	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Enterobacter.s__Enterobacter_cloacae
PathID_9373	PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)|g__Shigella.s__Shigella_flexneri
PathID_9374	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_infantis
PathID_9375	PWY-3001: superpathway of L-isoleucine biosynthesis I|unclassified
PathID_9376	PWY-5686: UMP biosynthesis|g__Peptostreptococcus.s__Peptostreptococcus_stomatis
PathID_9377	PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_atypica
PathID_9378	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|unclassified
PathID_9379	PWY-6151: S-adenosyl-L-methionine cycle I|g__Fusobacterium.s__Fusobacterium_periodonticum
PathID_9380	UNINTEGRATED|g__Erysipelotrichaceae_noname.s__Clostridium_innocuum
PathID_9381	HISTSYN-PWY: L-histidine biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum
PathID_9382	PWY-6700: queuosine biosynthesis|g__Neisseria.s__Neisseria_subflava
PathID_9383	PWY-7242: D-fructuronate degradation|g__Eubacterium.s__Eubacterium_rectale
PathID_9384	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Enterobacter.s__Enterobacter_sp_MGH_8
PathID_9385	PWY-4981: L-proline biosynthesis II (from arginine)|g__Enterobacter.s__Enterobacter_cloacae
PathID_9386	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_57FAA_CT1
PathID_9387	PWY-6629: superpathway of L-tryptophan biosynthesis|g__Shigella.s__Shigella_flexneri
PathID_9388	PWY66-409: superpathway of purine nucleotide salvage|g__Streptococcus.s__Streptococcus_thermophilus
PathID_9389	PWY-6703: preQ0 biosynthesis|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae
PathID_9390	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Cetobacterium.s__Cetobacterium_somerae
PathID_9391	PWY-5097: L-lysine biosynthesis VI|g__Bacteroides.s__Bacteroides_sp_3_1_19
PathID_9392	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Leptotrichia.s__Leptotrichia_wadei
PathID_9393	PWY-6151: S-adenosyl-L-methionine cycle I|g__Streptococcus.s__Streptococcus_sobrinus
PathID_9394	PWY-5667: CDP-diacylglycerol biosynthesis I|g__Paraprevotella.s__Paraprevotella_xylaniphila
PathID_9395	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Morganella.s__Morganella_morganii
PathID_9396	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Succinatimonas.s__Succinatimonas_hippei
PathID_9397	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Enterococcus.s__Enterococcus_hirae
PathID_9398	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Shuttleworthia.s__Shuttleworthia_satelles
PathID_9399	COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Oribacterium.s__Oribacterium_sinus
PathID_9400	VALSYN-PWY: L-valine biosynthesis|g__Fusobacterium.s__Fusobacterium_periodonticum
PathID_9401	PWY-5103: L-isoleucine biosynthesis III|g__Shigella.s__Shigella_sonnei
PathID_9402	PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)|g__Citrobacter.s__Citrobacter_koseri
PathID_9403	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Prevotella.s__Prevotella_dentalis
PathID_9404	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Veillonella.s__Veillonella_dispar
PathID_9405	PWY-621: sucrose degradation III (sucrose invertase)|g__Lactococcus.s__Lactococcus_garvieae
PathID_9406	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Porphyromonas.s__Porphyromonas_asaccharolytica
PathID_9407	PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I
PathID_9408	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Actinomyces.s__Actinomyces_naeslundii
PathID_9409	PWY-7663: gondoate biosynthesis (anaerobic)|g__Haemophilus.s__Haemophilus_parainfluenzae
PathID_9410	PWY0-1338: polymyxin resistance|g__Shigella.s__Shigella_sonnei
PathID_9411	PWY-5667: CDP-diacylglycerol biosynthesis I|g__Eubacterium.s__Eubacterium_limosum
PathID_9412	PWY-5100: pyruvate fermentation to acetate and lactate II|g__Streptococcus.s__Streptococcus_gordonii
PathID_9413	THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Anaerofustis.s__Anaerofustis_stercorihominis
PathID_9414	PWY-6519: 8-amino-7-oxononanoate biosynthesis I
PathID_9415	PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Lactococcus.s__Lactococcus_lactis
PathID_9416	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Clostridium.s__Clostridium_scindens
PathID_9417	PANTO-PWY: phosphopantothenate biosynthesis I|g__Actinomyces.s__Actinomyces_johnsonii
PathID_9418	VALSYN-PWY: L-valine biosynthesis|g__Campylobacter.s__Campylobacter_showae
PathID_9419	PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_gallinarum
PathID_9420	PWY-6527: stachyose degradation|g__Clavibacter.s__Clavibacter_michiganensis
PathID_9421	VALSYN-PWY: L-valine biosynthesis
PathID_9422	UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_dentium
PathID_9423	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Megamonas.s__Megamonas_rupellensis
PathID_9424	PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Coprococcus.s__Coprococcus_eutactus
PathID_9425	P164-PWY: purine nucleobases degradation I (anaerobic)|g__Clostridium.s__Clostridium_scindens
PathID_9426	PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Streptococcus.s__Streptococcus_salivarius
PathID_9427	PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)|g__Cronobacter.s__Cronobacter_sakazakii
PathID_9428	PWY-3001: superpathway of L-isoleucine biosynthesis I|g__Pseudomonas.s__Pseudomonas_aeruginosa
PathID_9429	PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Neisseria.s__Neisseria_flavescens
PathID_9430	PPGPPMET-PWY: ppGpp biosynthesis|g__Enterobacter.s__Enterobacter_sp_MGH_8
PathID_9431	PWY-6936: seleno-amino acid biosynthesis|g__Coprobacillus.s__Coprobacillus_sp_D6
PathID_9432	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Pseudoramibacter.s__Pseudoramibacter_alactolyticus
PathID_9433	PWY-5686: UMP biosynthesis|g__Eggerthella.s__Eggerthella_lenta
PathID_9434	PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)|g__Anaerostipes.s__Anaerostipes_hadrus
PathID_9435	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Enterobacter.s__Enterobacter_cloacae
PathID_9436	PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Akkermansia.s__Akkermansia_muciniphila
PathID_9437	COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Blautia.s__Ruminococcus_torques
PathID_9438	VALSYN-PWY: L-valine biosynthesis|g__Eubacterium.s__Eubacterium_hallii
PathID_9439	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Methanobrevibacter.s__Methanobrevibacter_smithii
PathID_9440	PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Anaerostipes.s__Anaerostipes_hadrus
PathID_9441	TCA: TCA cycle I (prokaryotic)|g__Klebsiella.s__Klebsiella_pneumoniae
PathID_9442	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Propionibacterium.s__Propionibacterium_freudenreichii
PathID_9443	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Blautia.s__Blautia_hansenii
PathID_9444	HISTSYN-PWY: L-histidine biosynthesis|g__Lactobacillus.s__Lactobacillus_ruminis
PathID_9445	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Pediococcus.s__Pediococcus_acidilactici
PathID_9446	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_ICM7
PathID_9447	PWY-3841: folate transformations II|g__Lactobacillus.s__Lactobacillus_fermentum
PathID_9448	MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis|g__Citrobacter.s__Citrobacter_koseri
PathID_9449	PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I|g__Enterobacter.s__Enterobacter_cloacae
PathID_9450	UNINTEGRATED|g__Bacteroides.s__Bacteroides_coprophilus
PathID_9451	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Peptostreptococcaceae_noname.s__Clostridium_difficile
PathID_9452	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Actinomyces.s__Actinomyces_cardiffensis
PathID_9453	UNINTEGRATED|g__Corynebacterium.s__Corynebacterium_durum
PathID_9454	PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Peptostreptococcaceae_noname.s__Clostridium_bartlettii
PathID_9455	PWY-5667: CDP-diacylglycerol biosynthesis I|g__Anaerococcus.s__Anaerococcus_vaginalis
PathID_9456	PWY-5920: superpathway of heme biosynthesis from glycine|g__Enterobacter.s__Enterobacter_cloacae
PathID_9457	UNINTEGRATED|g__Bacteroides.s__Bacteroides_faecis
PathID_9458	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_salyersiae
PathID_9459	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Shigella.s__Shigella_sonnei
PathID_9460	VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_gallinarum
PathID_9461	NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Stomatobaculum.s__Stomatobaculum_longum
PathID_9462	PWY-6803: phosphatidylcholine acyl editing|g__Shigella.s__Shigella_sonnei
PathID_9463	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Parvimonas.s__Parvimonas_micra
PathID_9464	PWY-5918: superpathay of heme biosynthesis from glutamate|unclassified
PathID_9465	PWY-4981: L-proline biosynthesis II (from arginine)|g__Collinsella.s__Collinsella_stercoris
PathID_9466	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Butyricicoccus.s__Butyricicoccus_pullicaecorum
PathID_9467	ARO-PWY: chorismate biosynthesis I|g__Blautia.s__Ruminococcus_obeum
PathID_9468	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation|unclassified
PathID_9469	PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47
PathID_9470	1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Bacteroides.s__Bacteroides_sp_1_1_6
PathID_9471	PWY66-422: D-galactose degradation V (Leloir pathway)|g__Streptococcus.s__Streptococcus_thermophilus
PathID_9472	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Rothia.s__Rothia_dentocariosa
PathID_9473	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Actinomyces.s__Actinomyces_viscosus
PathID_9474	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Escherichia.s__Escherichia_albertii
PathID_9475	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Parasutterella.s__Parasutterella_excrementihominis
PathID_9476	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Dialister.s__Dialister_succinatiphilus
PathID_9477	ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Shigella.s__Shigella_flexneri
